,match_id,batting_team,bowling_team,ball,runs,player_dismissed,city,venue
26803,223,Australia,South Africa,4.3,1,0,Cape Town,Newlands
26804,223,Australia,South Africa,4.4,1,0,Cape Town,Newlands
26805,223,Australia,South Africa,4.5,1,0,Cape Town,Newlands
26806,223,Australia,South Africa,4.6,1,0,Cape Town,Newlands
26807,223,Australia,South Africa,4.7,1,0,Cape Town,Newlands
26808,223,Australia,South Africa,5.1,6,0,Cape Town,Newlands
26809,223,Australia,South Africa,5.2,1,0,Cape Town,Newlands
26810,223,Australia,South Africa,5.3,1,0,Cape Town,Newlands
26811,223,Australia,South Africa,5.4,1,0,Cape Town,Newlands
26812,223,Australia,South Africa,5.5,0,0,Cape Town,Newlands
26813,223,Australia,South Africa,5.6,1,0,Cape Town,Newlands
26814,223,Australia,South Africa,5.7,2,0,Cape Town,Newlands
26815,223,Australia,South Africa,6.1,1,0,Cape Town,Newlands
26816,223,Australia,South Africa,6.2,4,0,Cape Town,Newlands
26817,223,Australia,South Africa,6.3,0,0,Cape Town,Newlands
26818,223,Australia,South Africa,6.4,2,0,Cape Town,Newlands
26819,223,Australia,South Africa,6.5,1,0,Cape Town,Newlands
26820,223,Australia,South Africa,6.6,1,0,Cape Town,Newlands
26821,223,Australia,South Africa,7.1,1,0,Cape Town,Newlands
26822,223,Australia,South Africa,7.2,1,0,Cape Town,Newlands
26823,223,Australia,South Africa,7.3,1,0,Cape Town,Newlands
26824,223,Australia,South Africa,7.4,2,0,Cape Town,Newlands
26825,223,Australia,South Africa,7.5,1,0,Cape Town,Newlands
26826,223,Australia,South Africa,7.6,1,0,Cape Town,Newlands
26827,223,Australia,South Africa,7.7,1,0,Cape Town,Newlands
26828,223,Australia,South Africa,7.8,1,0,Cape Town,Newlands
26829,223,Australia,South Africa,8.1,0,0,Cape Town,Newlands
26830,223,Australia,South Africa,8.2,4,0,Cape Town,Newlands
26831,223,Australia,South Africa,8.3,1,0,Cape Town,Newlands
26832,223,Australia,South Africa,8.4,1,0,Cape Town,Newlands
26833,223,Australia,South Africa,8.5,2,0,Cape Town,Newlands
26834,223,Australia,South Africa,8.6,1,0,Cape Town,Newlands
26835,223,Australia,South Africa,9.1,1,0,Cape Town,Newlands
26836,223,Australia,South Africa,9.2,2,0,Cape Town,Newlands
26837,223,Australia,South Africa,9.3,1,0,Cape Town,Newlands
26838,223,Australia,South Africa,9.4,6,0,Cape Town,Newlands
26839,223,Australia,South Africa,9.5,1,0,Cape Town,Newlands
26840,223,Australia,South Africa,9.6,1,0,Cape Town,Newlands
26841,223,Australia,South Africa,10.1,1,0,Cape Town,Newlands
26842,223,Australia,South Africa,10.2,2,0,Cape Town,Newlands
26843,223,Australia,South Africa,10.3,1,0,Cape Town,Newlands
26844,223,Australia,South Africa,10.4,1,0,Cape Town,Newlands
26845,223,Australia,South Africa,10.5,0,0,Cape Town,Newlands
26846,223,Australia,South Africa,10.6,0,0,Cape Town,Newlands
26847,223,Australia,South Africa,11.1,1,0,Cape Town,Newlands
26848,223,Australia,South Africa,11.2,0,0,Cape Town,Newlands
26849,223,Australia,South Africa,11.3,0,DA Warner,Cape Town,Newlands
26850,223,Australia,South Africa,11.4,0,0,Cape Town,Newlands
26851,223,Australia,South Africa,11.5,0,0,Cape Town,Newlands
26852,223,Australia,South Africa,11.6,1,0,Cape Town,Newlands
26853,223,Australia,South Africa,12.1,1,0,Cape Town,Newlands
26854,223,Australia,South Africa,12.2,0,0,Cape Town,Newlands
26855,223,Australia,South Africa,12.3,1,0,Cape Town,Newlands
26856,223,Australia,South Africa,12.4,0,AJ Finch,Cape Town,Newlands
26857,223,Australia,South Africa,12.5,1,0,Cape Town,Newlands
26858,223,Australia,South Africa,12.6,1,0,Cape Town,Newlands
26859,223,Australia,South Africa,13.1,0,0,Cape Town,Newlands
26860,223,Australia,South Africa,13.2,1,0,Cape Town,Newlands
26861,223,Australia,South Africa,13.3,0,0,Cape Town,Newlands
26862,223,Australia,South Africa,13.4,2,0,Cape Town,Newlands
26863,223,Australia,South Africa,13.5,6,0,Cape Town,Newlands
26864,223,Australia,South Africa,13.6,1,0,Cape Town,Newlands
26865,223,Australia,South Africa,14.1,1,0,Cape Town,Newlands
26866,223,Australia,South Africa,14.2,1,0,Cape Town,Newlands
26867,223,Australia,South Africa,14.3,0,0,Cape Town,Newlands
26868,223,Australia,South Africa,14.4,1,0,Cape Town,Newlands
26869,223,Australia,South Africa,14.5,1,0,Cape Town,Newlands
26870,223,Australia,South Africa,14.6,0,0,Cape Town,Newlands
26871,223,Australia,South Africa,14.7,6,0,Cape Town,Newlands
26872,223,Australia,South Africa,15.1,1,0,Cape Town,Newlands
26873,223,Australia,South Africa,15.2,0,MS Wade,Cape Town,Newlands
26874,223,Australia,South Africa,15.3,4,0,Cape Town,Newlands
26875,223,Australia,South Africa,15.4,0,0,Cape Town,Newlands
26876,223,Australia,South Africa,15.5,0,0,Cape Town,Newlands
26877,223,Australia,South Africa,15.6,1,0,Cape Town,Newlands
26878,223,Australia,South Africa,16.1,1,0,Cape Town,Newlands
26879,223,Australia,South Africa,16.2,1,0,Cape Town,Newlands
26880,223,Australia,South Africa,16.3,0,0,Cape Town,Newlands
26881,223,Australia,South Africa,16.4,1,0,Cape Town,Newlands
26882,223,Australia,South Africa,16.5,1,0,Cape Town,Newlands
26883,223,Australia,South Africa,16.6,0,MR Marsh,Cape Town,Newlands
26884,223,Australia,South Africa,16.7,3,0,Cape Town,Newlands
26885,223,Australia,South Africa,16.8,1,0,Cape Town,Newlands
26886,223,Australia,South Africa,17.1,2,0,Cape Town,Newlands
26887,223,Australia,South Africa,17.2,1,0,Cape Town,Newlands
26888,223,Australia,South Africa,17.3,0,0,Cape Town,Newlands
26889,223,Australia,South Africa,17.4,1,0,Cape Town,Newlands
26890,223,Australia,South Africa,17.5,1,0,Cape Town,Newlands
26891,223,Australia,South Africa,17.6,1,0,Cape Town,Newlands
26892,223,Australia,South Africa,18.1,1,0,Cape Town,Newlands
26893,223,Australia,South Africa,18.2,2,0,Cape Town,Newlands
26894,223,Australia,South Africa,18.3,1,0,Cape Town,Newlands
26895,223,Australia,South Africa,18.4,2,0,Cape Town,Newlands
26896,223,Australia,South Africa,18.5,0,AT Carey,Cape Town,Newlands
26897,223,Australia,South Africa,18.6,1,0,Cape Town,Newlands
26898,223,Australia,South Africa,18.7,1,0,Cape Town,Newlands
26899,223,Australia,South Africa,19.1,6,0,Cape Town,Newlands
26900,223,Australia,South Africa,19.2,2,0,Cape Town,Newlands
26901,223,Australia,South Africa,19.3,2,0,Cape Town,Newlands
26902,223,Australia,South Africa,19.4,6,0,Cape Town,Newlands
26903,223,Australia,South Africa,19.5,2,0,Cape Town,Newlands
26904,223,Australia,South Africa,19.6,2,0,Cape Town,Newlands
27502,229,South Africa,India,0.1,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27503,229,South Africa,India,0.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27504,229,South Africa,India,0.3,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27505,229,South Africa,India,0.4,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27506,229,South Africa,India,0.5,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27507,229,South Africa,India,0.6,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27508,229,South Africa,India,1.1,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27509,229,South Africa,India,1.2,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27510,229,South Africa,India,1.3,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27511,229,South Africa,India,1.4,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27512,229,South Africa,India,1.5,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27513,229,South Africa,India,1.6,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27514,229,South Africa,India,2.1,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27515,229,South Africa,India,2.2,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27516,229,South Africa,India,2.3,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27517,229,South Africa,India,2.4,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27518,229,South Africa,India,2.5,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27519,229,South Africa,India,2.6,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27520,229,South Africa,India,3.1,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27521,229,South Africa,India,3.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27522,229,South Africa,India,3.3,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27523,229,South Africa,India,3.4,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27524,229,South Africa,India,3.5,0,RR Hendricks,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27525,229,South Africa,India,3.6,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27526,229,South Africa,India,4.1,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27527,229,South Africa,India,4.2,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27528,229,South Africa,India,4.3,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27529,229,South Africa,India,4.4,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27530,229,South Africa,India,4.5,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27531,229,South Africa,India,4.6,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27532,229,South Africa,India,5.1,2,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27533,229,South Africa,India,5.2,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27534,229,South Africa,India,5.3,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27535,229,South Africa,India,5.4,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27536,229,South Africa,India,5.5,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27537,229,South Africa,India,5.6,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27538,229,South Africa,India,6.1,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27539,229,South Africa,India,6.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27540,229,South Africa,India,6.3,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27541,229,South Africa,India,6.4,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27542,229,South Africa,India,6.5,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27543,229,South Africa,India,6.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27544,229,South Africa,India,7.1,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27545,229,South Africa,India,7.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27546,229,South Africa,India,7.3,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27547,229,South Africa,India,7.4,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27548,229,South Africa,India,7.5,6,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27549,229,South Africa,India,7.6,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27550,229,South Africa,India,8.1,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27551,229,South Africa,India,8.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27552,229,South Africa,India,8.3,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27553,229,South Africa,India,8.4,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27554,229,South Africa,India,8.5,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27555,229,South Africa,India,8.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27556,229,South Africa,India,9.1,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27557,229,South Africa,India,9.2,3,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27558,229,South Africa,India,9.3,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27559,229,South Africa,India,9.4,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27560,229,South Africa,India,9.5,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27561,229,South Africa,India,9.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27562,229,South Africa,India,10.1,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27563,229,South Africa,India,10.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27564,229,South Africa,India,10.3,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27565,229,South Africa,India,10.4,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27566,229,South Africa,India,10.5,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27567,229,South Africa,India,10.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27568,229,South Africa,India,11.1,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27569,229,South Africa,India,11.2,0,Q de Kock,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27570,229,South Africa,India,11.3,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27571,229,South Africa,India,11.4,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27572,229,South Africa,India,11.5,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27573,229,South Africa,India,11.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27574,229,South Africa,India,12.1,0,HE van der Dussen,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27575,229,South Africa,India,12.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27576,229,South Africa,India,12.3,4,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27577,229,South Africa,India,12.4,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27578,229,South Africa,India,12.5,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27579,229,South Africa,India,12.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27580,229,South Africa,India,13.1,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27581,229,South Africa,India,13.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27582,229,South Africa,India,13.3,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27583,229,South Africa,India,13.4,2,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27584,229,South Africa,India,13.5,2,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27585,229,South Africa,India,13.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27586,229,South Africa,India,14.1,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27587,229,South Africa,India,14.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27588,229,South Africa,India,14.3,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27589,229,South Africa,India,14.4,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27590,229,South Africa,India,14.5,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27591,229,South Africa,India,14.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27592,229,South Africa,India,15.1,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27593,229,South Africa,India,15.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27594,229,South Africa,India,15.3,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27595,229,South Africa,India,15.4,2,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27596,229,South Africa,India,15.5,6,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27597,229,South Africa,India,15.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27598,229,South Africa,India,16.1,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27599,229,South Africa,India,16.2,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27600,229,South Africa,India,16.3,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27601,229,South Africa,India,16.4,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27602,229,South Africa,India,16.5,2,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27603,229,South Africa,India,16.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27604,229,South Africa,India,17.1,0,T Bavuma,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27605,229,South Africa,India,17.2,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27606,229,South Africa,India,17.3,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27607,229,South Africa,India,17.4,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27608,229,South Africa,India,17.5,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27609,229,South Africa,India,17.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27610,229,South Africa,India,18.1,0,DA Miller,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27611,229,South Africa,India,18.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27612,229,South Africa,India,18.3,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27613,229,South Africa,India,18.4,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27614,229,South Africa,India,18.5,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27615,229,South Africa,India,18.6,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27616,229,South Africa,India,19.1,0,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27617,229,South Africa,India,19.2,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27618,229,South Africa,India,19.3,6,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27619,229,South Africa,India,19.4,1,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27620,229,South Africa,India,19.5,2,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27621,229,South Africa,India,19.6,6,0,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali"
27622,230,India,South Africa,0.1,4,0,Bengaluru,M.Chinnaswamy Stadium
27623,230,India,South Africa,0.2,0,0,Bengaluru,M.Chinnaswamy Stadium
27624,230,India,South Africa,0.3,0,0,Bengaluru,M.Chinnaswamy Stadium
27625,230,India,South Africa,0.4,1,0,Bengaluru,M.Chinnaswamy Stadium
27626,230,India,South Africa,0.5,0,0,Bengaluru,M.Chinnaswamy Stadium
27627,230,India,South Africa,0.6,0,0,Bengaluru,M.Chinnaswamy Stadium
27628,230,India,South Africa,1.1,1,0,Bengaluru,M.Chinnaswamy Stadium
27629,230,India,South Africa,1.2,5,0,Bengaluru,M.Chinnaswamy Stadium
27630,230,India,South Africa,1.3,1,0,Bengaluru,M.Chinnaswamy Stadium
27631,230,India,South Africa,1.4,0,0,Bengaluru,M.Chinnaswamy Stadium
27632,230,India,South Africa,1.5,1,0,Bengaluru,M.Chinnaswamy Stadium
27633,230,India,South Africa,1.6,4,0,Bengaluru,M.Chinnaswamy Stadium
27634,230,India,South Africa,1.7,4,0,Bengaluru,M.Chinnaswamy Stadium
27635,230,India,South Africa,1.8,0,0,Bengaluru,M.Chinnaswamy Stadium
27636,230,India,South Africa,1.9,1,0,Bengaluru,M.Chinnaswamy Stadium
27637,230,India,South Africa,2.1,0,0,Bengaluru,M.Chinnaswamy Stadium
27638,230,India,South Africa,2.2,0,RG Sharma,Bengaluru,M.Chinnaswamy Stadium
27639,230,India,South Africa,2.3,0,0,Bengaluru,M.Chinnaswamy Stadium
27640,230,India,South Africa,2.4,1,0,Bengaluru,M.Chinnaswamy Stadium
27641,230,India,South Africa,2.5,1,0,Bengaluru,M.Chinnaswamy Stadium
27642,230,India,South Africa,2.6,0,0,Bengaluru,M.Chinnaswamy Stadium
27643,230,India,South Africa,3.1,1,0,Bengaluru,M.Chinnaswamy Stadium
27644,230,India,South Africa,3.2,1,0,Bengaluru,M.Chinnaswamy Stadium
27645,230,India,South Africa,3.3,4,0,Bengaluru,M.Chinnaswamy Stadium
27646,230,India,South Africa,3.4,4,0,Bengaluru,M.Chinnaswamy Stadium
27647,230,India,South Africa,3.5,1,0,Bengaluru,M.Chinnaswamy Stadium
27648,230,India,South Africa,3.6,0,0,Bengaluru,M.Chinnaswamy Stadium
27649,230,India,South Africa,4.1,3,0,Bengaluru,M.Chinnaswamy Stadium
27650,230,India,South Africa,4.2,0,0,Bengaluru,M.Chinnaswamy Stadium
27651,230,India,South Africa,4.3,0,0,Bengaluru,M.Chinnaswamy Stadium
27652,230,India,South Africa,4.4,1,0,Bengaluru,M.Chinnaswamy Stadium
27653,230,India,South Africa,4.5,1,0,Bengaluru,M.Chinnaswamy Stadium
27654,230,India,South Africa,4.6,0,0,Bengaluru,M.Chinnaswamy Stadium
27655,230,India,South Africa,4.7,1,0,Bengaluru,M.Chinnaswamy Stadium
27656,230,India,South Africa,5.1,6,0,Bengaluru,M.Chinnaswamy Stadium
27657,230,India,South Africa,5.2,6,0,Bengaluru,M.Chinnaswamy Stadium
27658,230,India,South Africa,5.3,0,0,Bengaluru,M.Chinnaswamy Stadium
27659,230,India,South Africa,5.4,1,0,Bengaluru,M.Chinnaswamy Stadium
27660,230,India,South Africa,5.5,0,0,Bengaluru,M.Chinnaswamy Stadium
27661,230,India,South Africa,5.6,0,0,Bengaluru,M.Chinnaswamy Stadium
27662,230,India,South Africa,6.1,1,0,Bengaluru,M.Chinnaswamy Stadium
27663,230,India,South Africa,6.2,1,0,Bengaluru,M.Chinnaswamy Stadium
27664,230,India,South Africa,6.3,4,0,Bengaluru,M.Chinnaswamy Stadium
27665,230,India,South Africa,6.4,0,0,Bengaluru,M.Chinnaswamy Stadium
27666,230,India,South Africa,6.5,1,0,Bengaluru,M.Chinnaswamy Stadium
27667,230,India,South Africa,6.6,1,0,Bengaluru,M.Chinnaswamy Stadium
27668,230,India,South Africa,7.1,1,0,Bengaluru,M.Chinnaswamy Stadium
27669,230,India,South Africa,7.2,0,S Dhawan,Bengaluru,M.Chinnaswamy Stadium
27670,230,India,South Africa,7.3,1,0,Bengaluru,M.Chinnaswamy Stadium
27671,230,India,South Africa,7.4,0,0,Bengaluru,M.Chinnaswamy Stadium
27672,230,India,South Africa,7.5,1,0,Bengaluru,M.Chinnaswamy Stadium
27673,230,India,South Africa,7.6,1,0,Bengaluru,M.Chinnaswamy Stadium
27674,230,India,South Africa,8.1,1,0,Bengaluru,M.Chinnaswamy Stadium
27675,230,India,South Africa,8.2,1,0,Bengaluru,M.Chinnaswamy Stadium
27676,230,India,South Africa,8.3,0,V Kohli,Bengaluru,M.Chinnaswamy Stadium
27677,230,India,South Africa,8.4,0,0,Bengaluru,M.Chinnaswamy Stadium
27678,230,India,South Africa,8.5,4,0,Bengaluru,M.Chinnaswamy Stadium
27679,230,India,South Africa,8.6,1,0,Bengaluru,M.Chinnaswamy Stadium
27680,230,India,South Africa,9.1,0,0,Bengaluru,M.Chinnaswamy Stadium
27681,230,India,South Africa,9.2,1,0,Bengaluru,M.Chinnaswamy Stadium
27682,230,India,South Africa,9.3,1,0,Bengaluru,M.Chinnaswamy Stadium
27683,230,India,South Africa,9.4,0,0,Bengaluru,M.Chinnaswamy Stadium
27684,230,India,South Africa,9.5,1,0,Bengaluru,M.Chinnaswamy Stadium
27685,230,India,South Africa,9.6,0,0,Bengaluru,M.Chinnaswamy Stadium
27686,230,India,South Africa,10.1,0,0,Bengaluru,M.Chinnaswamy Stadium
27687,230,India,South Africa,10.2,1,0,Bengaluru,M.Chinnaswamy Stadium
27688,230,India,South Africa,10.3,1,0,Bengaluru,M.Chinnaswamy Stadium
27689,230,India,South Africa,10.4,1,0,Bengaluru,M.Chinnaswamy Stadium
27690,230,India,South Africa,10.5,0,0,Bengaluru,M.Chinnaswamy Stadium
27691,230,India,South Africa,10.6,0,0,Bengaluru,M.Chinnaswamy Stadium
27692,230,India,South Africa,11.1,1,0,Bengaluru,M.Chinnaswamy Stadium
27693,230,India,South Africa,11.2,1,0,Bengaluru,M.Chinnaswamy Stadium
27694,230,India,South Africa,11.3,0,0,Bengaluru,M.Chinnaswamy Stadium
27695,230,India,South Africa,11.4,0,0,Bengaluru,M.Chinnaswamy Stadium
27696,230,India,South Africa,11.5,0,0,Bengaluru,M.Chinnaswamy Stadium
27697,230,India,South Africa,11.6,6,0,Bengaluru,M.Chinnaswamy Stadium
27698,230,India,South Africa,12.1,1,0,Bengaluru,M.Chinnaswamy Stadium
27699,230,India,South Africa,12.2,1,0,Bengaluru,M.Chinnaswamy Stadium
27700,230,India,South Africa,12.3,1,0,Bengaluru,M.Chinnaswamy Stadium
27701,230,India,South Africa,12.4,0,RR Pant,Bengaluru,M.Chinnaswamy Stadium
27702,230,India,South Africa,12.5,1,0,Bengaluru,M.Chinnaswamy Stadium
27703,230,India,South Africa,12.6,1,SS Iyer,Bengaluru,M.Chinnaswamy Stadium
27704,230,India,South Africa,12.7,1,0,Bengaluru,M.Chinnaswamy Stadium
27705,230,India,South Africa,13.1,2,0,Bengaluru,M.Chinnaswamy Stadium
27706,230,India,South Africa,13.2,0,0,Bengaluru,M.Chinnaswamy Stadium
27707,230,India,South Africa,13.3,1,0,Bengaluru,M.Chinnaswamy Stadium
27708,230,India,South Africa,13.4,1,0,Bengaluru,M.Chinnaswamy Stadium
27709,230,India,South Africa,13.5,0,0,Bengaluru,M.Chinnaswamy Stadium
27710,230,India,South Africa,13.6,0,0,Bengaluru,M.Chinnaswamy Stadium
27711,230,India,South Africa,14.1,0,0,Bengaluru,M.Chinnaswamy Stadium
27712,230,India,South Africa,14.2,1,0,Bengaluru,M.Chinnaswamy Stadium
27713,230,India,South Africa,14.3,0,KH Pandya,Bengaluru,M.Chinnaswamy Stadium
27714,230,India,South Africa,14.4,0,0,Bengaluru,M.Chinnaswamy Stadium
